"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","euftf","gincdif","lrscale","polintr","stflife","trstplc","vote","imueclt","atchctr","atcherp","crmvct","pray","rlgdgr","gndr","age"
"ESS6e02_4",6,"2.4","01.12.2018",880,"LT",3.2815938,3.4365237,0.12136463,88,3,7,3,8,1,1,8,,,2,7,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",881,"LT",3.2815938,2.4499784,0.12136463,6,3,1,2,5,5,1,9,,,2,7,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",882,"LT",0.82039845,0.742572,0.12136463,8,2,3,3,8,7,1,88,,,2,7,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",883,"LT",4,2.9865134,0.12136463,7,2,2,4,2,4,1,88,,,2,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",884,"LT",0.82039845,1.1498119,0.12136463,88,2,8,3,4,5,2,8,,,2,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",885,"LT",3.2815938,2.450131,0.12136463,88,2,88,2,7,6,1,7,,,2,7,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",886,"LT",0.90784687,0.6778242,0.12136463,4,1,88,3,9,2,1,3,,,2,5,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",887,"LT",0.90784687,0.69356865,0.12136463,88,1,5,3,6,1,2,4,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",888,"LT",0.90784687,0.7493667,0.12136463,4,1,6,3,9,5,2,4,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",889,"LT",0.45392343,0.5849963,0.12136463,88,1,8,4,7,0,1,5,,,2,5,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",890,"LT",1.3617704,1.1141398,0.12136463,88,1,88,4,10,0,3,6,,,2,5,88,2,
"ESS6e02_4",6,"2.4","01.12.2018",891,"LT",0.90784687,1.1296258,0.12136463,4,1,88,4,88,0,2,0,,,2,6,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",892,"LT",0.90784687,1.1699926,0.12136463,5,1,7,3,6,6,2,5,,,2,3,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",893,"LT",0.90784687,0.9223311,0.12136463,5,1,88,4,8,0,3,0,,,2,5,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",894,"LT",1.8156937,1.3871373,0.12136463,2,1,7,3,8,5,1,7,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",895,"LT",0.90784687,0.93502694,0.12136463,4,1,5,4,6,3,2,6,,,2,5,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",896,"LT",0.45392343,0.47940016,0.12136463,4,1,6,4,8,1,2,7,,,2,6,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",897,"LT",0.45392343,0.74138045,0.12136463,5,1,88,4,5,2,2,6,,,2,3,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",898,"LT",0.90784687,0.677782,0.12136463,4,2,88,3,6,4,2,3,,,2,5,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",899,"LT",0.90784687,1.2723733,0.12136463,6,2,88,4,8,8,1,7,,,2,6,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",900,"LT",1.3617704,1.3834966,0.12136463,7,2,7,4,10,6,3,3,,,2,6,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",901,"LT",0.45392343,0.5648129,0.12136463,4,2,88,4,4,0,2,5,,,2,6,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",902,"LT",0.90784687,0.69356865,0.12136463,7,1,88,3,8,6,2,5,,,2,1,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",903,"LT",0.90784687,0.38019338,0.12136463,6,1,7,2,5,6,1,4,,,1,88,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",904,"LT",0.45392343,0.74138045,0.12136463,88,1,88,3,5,7,2,3,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",905,"LT",1.3617704,1.6944388,0.12136463,7,1,88,4,7,6,2,5,,,2,88,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",906,"LT",0.45392343,0.37468335,0.12136463,7,1,88,4,7,5,2,5,,,2,88,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",907,"LT",0.90784687,0.677782,0.12136463,88,1,88,4,8,6,1,5,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",908,"LT",0.90784687,1.4827609,0.12136463,6,1,88,3,6,7,1,5,,,2,2,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",909,"LT",1.3617704,1.1141398,0.12136463,6,1,88,4,9,6,3,7,,,2,88,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",910,"LT",0.90784687,0.7427599,0.12136463,8,1,88,3,8,7,3,5,,,2,5,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",911,"LT",0.45392343,0.46751347,0.12136463,5,1,88,3,3,6,2,4,,,2,88,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",912,"LT",0.45392343,0.475354,0.12136463,8,1,88,4,7,7,1,3,,,2,2,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",913,"LT",1.8156937,1.8446622,0.12136463,10,1,88,4,7,3,3,3,,,2,7,88,1,
"ESS6e02_4",6,"2.4","01.12.2018",914,"LT",0.90784687,0.7493667,0.12136463,7,1,88,4,5,6,1,7,,,2,1,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",915,"LT",0.90784687,0.69356865,0.12136463,10,1,88,3,8,7,2,5,,,2,2,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",916,"LT",0.90784687,0.38019338,0.12136463,88,1,88,3,3,3,2,0,,,2,7,88,1,
"ESS6e02_4",6,"2.4","01.12.2018",917,"LT",0.90784687,0.69356865,0.12136463,8,1,88,3,6,7,2,5,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",918,"LT",1.1864582,1.937809,0.12136463,6,1,4,3,7,9,1,8,,,2,5,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",919,"LT",0.3954861,0.5096848,0.12136463,4,2,6,3,8,9,1,7,,,2,5,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",920,"LT",0.3954861,0.5096848,0.12136463,3,1,3,3,7,10,1,9,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",921,"LT",0.7909722,1.1085701,0.12136463,4,1,6,4,8,9,1,8,,,2,7,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",922,"LT",0.7909722,0.8283154,0.12136463,3,1,8,3,7,8,1,9,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",923,"LT",1.1864582,1.6628551,0.12136463,7,2,5,4,8,8,1,8,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",924,"LT",0.3954861,0.5096848,0.12136463,3,2,3,3,7,10,1,8,,,2,3,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",925,"LT",1.2281504,1.2861335,0.12136463,8,2,88,4,2,2,2,5,,,2,6,3,2,
"ESS6e02_4",6,"2.4","01.12.2018",926,"LT",0.40938348,0.42871118,0.12136463,6,2,5,2,6,0,1,5,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",927,"LT",0.81876695,0.6112765,0.12136463,8,1,3,2,7,8,1,9,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",928,"LT",0.40938348,0.42164,0.12136463,4,1,88,3,5,3,2,6,,,2,7,4,1,
"ESS6e02_4",6,"2.4","01.12.2018",929,"LT",0.40938348,0.42164,0.12136463,88,2,88,2,7,5,1,7,,,2,6,8,1,
"ESS6e02_4",6,"2.4","01.12.2018",930,"LT",0.40938348,0.30563825,0.12136463,3,2,5,4,10,88,1,88,,,2,7,0,2,
"ESS6e02_4",6,"2.4","01.12.2018",931,"LT",0.40938348,0.66863453,0.12136463,88,3,88,4,2,4,2,88,,,2,1,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",932,"LT",0.81876695,0.6255141,0.12136463,8,2,8,3,8,8,1,5,,,2,3,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",933,"LT",0.9551181,0.7814351,0.12136463,88,2,9,4,9,9,3,2,,,2,7,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",934,"LT",1.4326771,1.1721526,0.12136463,5,2,88,3,2,8,2,4,,,2,5,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",935,"LT",1.4326771,1.4555347,0.12136463,9,1,6,3,8,8,3,1,,,2,7,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",936,"LT",0.9551181,1.5599676,0.12136463,8,2,7,2,4,7,1,5,,,2,4,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",937,"LT",0.9551181,0.7814351,0.12136463,88,1,88,4,1,88,2,88,,,1,7,0,2,
"ESS6e02_4",6,"2.4","01.12.2018",938,"LT",0.9551181,0.97035646,0.12136463,7,2,88,4,5,6,2,88,,,1,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",939,"LT",1.4326771,1.1825789,0.12136463,6,3,2,8,4,10,2,6,,,1,4,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",940,"LT",0.9551181,1.0002109,0.12136463,88,2,5,4,4,4,2,2,,,1,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",941,"LT",0.9551181,1.2309135,0.12136463,8,3,7,2,7,7,1,8,,,2,4,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",942,"LT",1.4326771,2.3399515,0.12136463,9,1,7,2,3,6,2,5,,,2,4,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",943,"LT",1.4326771,1.7826675,0.12136463,10,2,88,4,6,0,2,88,,,1,7,4,1,
"ESS6e02_4",6,"2.4","01.12.2018",944,"LT",0.47755906,0.7799838,0.12136463,4,1,5,3,4,6,1,88,,,2,2,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",945,"LT",0.47755906,0.50010544,0.12136463,8,2,7,3,5,6,2,5,,,2,6,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",946,"LT",0.9551181,1.0002109,0.12136463,88,1,88,3,5,5,2,7,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",947,"LT",1.4326771,1.4555347,0.12136463,88,1,88,4,5,5,3,88,,,1,7,0,1,
"ESS6e02_4",6,"2.4","01.12.2018",948,"LT",0.9551181,0.8645115,0.12136463,88,1,3,3,2,3,1,5,,,2,7,0,1,
"ESS6e02_4",6,"2.4","01.12.2018",949,"LT",0.47755906,0.5043623,0.12136463,5,3,4,3,9,3,2,8,,,2,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",950,"LT",0.9551181,0.72968245,0.12136463,8,2,5,3,5,5,1,7,,,2,2,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",951,"LT",0.9551181,0.72968245,0.12136463,2,2,88,4,6,2,2,6,,,2,7,3,2,
"ESS6e02_4",6,"2.4","01.12.2018",952,"LT",1.312079,0.9796353,0.12136463,10,2,5,2,6,0,2,3,,,1,7,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",953,"LT",0.9840592,0.7517926,0.12136463,5,5,5,2,10,7,1,9,,,1,6,2,2,
"ESS6e02_4",6,"2.4","01.12.2018",954,"LT",0.9840592,1.0305184,0.12136463,4,1,4,3,5,1,1,3,,,1,2,4,2,
"ESS6e02_4",6,"2.4","01.12.2018",955,"LT",0.6560395,0.53577554,0.12136463,3,1,3,2,5,5,1,0,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",956,"LT",0.8876338,0.73268217,0.12136463,10,1,10,3,7,5,2,10,,,8,5,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",957,"LT",0.8876338,1.1439428,0.12136463,5,2,6,3,2,5,1,6,,,2,3,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",958,"LT",1.3314507,0.9940369,0.12136463,88,2,5,2,2,2,1,5,,,2,4,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",959,"LT",3.582074,1.5001217,0.12136463,7,2,7,4,5,7,1,1,,,2,7,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",960,"LT",4,3.620543,0.12136463,5,2,3,4,4,0,2,5,,,2,6,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",961,"LT",0.8955185,0.7326733,0.12136463,5,1,6,3,6,5,2,5,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",962,"LT",1.3432777,1.09901,0.12136463,7,3,2,3,6,9,1,7,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",963,"LT",1.3432777,1.0262251,0.12136463,8,1,3,3,6,10,1,8,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",964,"LT",0.8955185,0.9377975,0.12136463,5,1,6,3,6,4,2,5,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",965,"LT",0.8955185,0.33723885,0.12136463,5,1,2,3,5,4,1,4,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",966,"LT",1.3672817,1.0445634,0.12136463,88,2,88,4,7,88,2,7,,,2,7,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",967,"LT",0.91152114,0.6805251,0.12136463,88,2,88,3,8,5,1,7,,,2,2,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",968,"LT",0.91152114,0.9388112,0.12136463,3,1,88,3,7,3,2,5,,,2,7,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",969,"LT",1.3672817,1.118649,0.12136463,6,2,88,4,7,2,3,4,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",970,"LT",1.3672817,1.0208513,0.12136463,5,2,4,2,4,5,1,4,,,1,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",971,"LT",0.91152114,1.1747278,0.12136463,88,1,88,3,7,6,2,6,,,2,7,1,2,
"ESS6e02_4",6,"2.4","01.12.2018",972,"LT",0.91152114,0.75239956,0.12136463,88,1,88,4,7,1,2,88,,,2,7,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",973,"LT",1.3672817,1.3890959,0.12136463,3,2,88,3,9,6,3,7,,,1,7,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",974,"LT",0.8271808,0.85194576,0.12136463,88,1,88,4,3,6,2,6,,,2,5,8,1,
"ESS6e02_4",6,"2.4","01.12.2018",975,"LT",0.4135904,0.6755056,0.12136463,88,2,88,3,5,88,1,9,,,2,1,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",976,"LT",1.2407712,1.5990505,0.12136463,88,1,5,3,5,7,1,6,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",977,"LT",0.4135904,0.37435544,0.12136463,88,1,5,3,5,6,2,7,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",978,"LT",1.2407712,1.2993501,0.12136463,88,1,4,4,88,5,1,7,,,2,7,3,2,
"ESS6e02_4",6,"2.4","01.12.2018",979,"LT",0.8271808,0.85194576,0.12136463,88,2,5,2,2,5,2,5,,,2,7,88,1,
"ESS6e02_4",6,"2.4","01.12.2018",980,"LT",0.8271808,0.67676246,0.12136463,7,1,88,3,4,9,3,8,,,2,7,3,2,
"ESS6e02_4",6,"2.4","01.12.2018",981,"LT",1.3879129,1.4100564,0.12136463,5,2,5,4,9,3,3,5,,,2,6,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",982,"LT",0.92527527,0.7556555,0.12136463,6,2,8,2,6,4,1,3,,,2,3,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",983,"LT",0.92527527,0.7068834,0.12136463,5,2,6,3,8,4,2,3,,,2,3,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",984,"LT",0.92527527,0.7556555,0.12136463,5,1,7,2,3,5,1,2,,,2,4,8,1,
"ESS6e02_4",6,"2.4","01.12.2018",985,"LT",0.46263763,0.59622675,0.12136463,3,2,5,4,4,5,1,5,,,2,1,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",986,"LT",0.92527527,1.1513119,0.12136463,5,2,88,4,5,0,2,2,,,2,6,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",987,"LT",0.46263763,0.59622675,0.12136463,88,1,4,4,2,7,1,5,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",988,"LT",1.3879129,1.0362551,0.12136463,7,2,7,2,8,6,1,5,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",989,"LT",1.3879129,1.4294657,0.12136463,1,1,5,1,6,1,1,1,,,2,6,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",990,"LT",1.3879129,1.1355286,0.12136463,7,1,88,4,8,5,3,5,,,2,7,1,2,
"ESS6e02_4",6,"2.4","01.12.2018",991,"LT",0.92527527,0.6908367,0.12136463,4,1,5,2,7,7,1,88,,,2,5,4,1,
"ESS6e02_4",6,"2.4","01.12.2018",992,"LT",1.3879129,1.2545916,0.12136463,7,1,5,3,9,6,2,6,,,2,6,4,2,
"ESS6e02_4",6,"2.4","01.12.2018",993,"LT",1.3879129,1.0362551,0.12136463,4,1,5,2,6,6,1,3,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",994,"LT",1.8505505,1.6727889,0.12136463,5,2,88,3,7,5,2,4,,,2,7,2,2,
"ESS6e02_4",6,"2.4","01.12.2018",995,"LT",0.92527527,0.6908367,0.12136463,88,2,7,3,7,6,2,5,,,2,6,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",996,"LT",0.92527527,0.9529771,0.12136463,2,1,4,2,3,8,1,1,,,2,88,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",997,"LT",0.92527527,0.6907937,0.12136463,5,1,6,2,1,3,2,0,,,2,2,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",998,"LT",0.92527527,0.6907937,0.12136463,5,1,5,2,3,5,2,1,,,1,1,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",999,"LT",0.46263763,0.57565594,0.12136463,5,2,5,3,7,8,2,4,,,2,6,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",1000,"LT",1.8505505,1.6727889,0.12136463,6,2,88,4,8,5,2,5,,,2,88,2,2,
"ESS6e02_4",6,"2.4","01.12.2018",1001,"LT",0.92527527,0.6908367,0.12136463,2,3,4,2,8,3,2,4,,,2,7,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",1002,"LT",1.8505505,2.3026237,0.12136463,6,2,5,4,9,5,2,3,,,2,6,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",1003,"LT",0.92527527,1.2967998,0.12136463,88,1,4,2,7,7,1,1,,,1,7,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",1004,"LT",0.46263763,0.34539685,0.12136463,1,1,88,4,3,8,2,3,,,2,7,3,2,
"ESS6e02_4",6,"2.4","01.12.2018",1005,"LT",0.92527527,1.1924535,0.12136463,2,2,6,3,3,5,2,2,,,2,2,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1006,"LT",0.92527527,0.96895915,0.12136463,2,1,5,3,3,3,1,2,,,1,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1007,"LT",1.3879129,1.7269678,0.12136463,8,2,8,3,9,4,1,3,,,2,7,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",1008,"LT",0.92527527,0.6907937,0.12136463,2,1,5,4,2,5,1,88,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",1009,"LT",1.3879129,1.4100564,0.12136463,7,2,88,4,10,3,3,88,,,2,6,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",1010,"LT",0.46263763,0.59622675,0.12136463,5,1,5,3,3,8,1,88,,,2,2,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",1011,"LT",0.92527527,0.9529771,0.12136463,2,1,3,3,5,1,2,2,,,2,7,1,1,
"ESS6e02_4",6,"2.4","01.12.2018",1012,"LT",0.92527527,0.96895915,0.12136463,7,1,5,3,6,3,1,1,,,2,4,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1013,"LT",0.92527527,1.1513119,0.12136463,5,1,6,4,4,5,1,1,,,1,4,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1014,"LT",0.92527527,0.757019,0.12136463,7,2,88,4,9,6,3,88,,,2,5,4,2,
"ESS6e02_4",6,"2.4","01.12.2018",1015,"LT",0.92527527,0.9529771,0.12136463,7,2,6,2,5,7,1,3,,,2,4,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1016,"LT",0.46263763,0.34539685,0.12136463,6,1,8,2,5,7,1,1,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",1017,"LT",0.92527527,0.9529771,0.12136463,2,1,4,2,3,2,1,1,,,1,4,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1018,"LT",0.92527527,0.7637527,0.12136463,5,2,5,4,8,7,2,3,,,2,4,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1019,"LT",1.2341919,1.7297552,0.12136463,5,1,5,2,5,8,1,6,,,2,5,5,1,
"ESS6e02_4",6,"2.4","01.12.2018",1020,"LT",1.8512878,2.385857,0.12136463,5,2,5,8,5,6,2,0,,,2,3,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",1021,"LT",2.4683838,2.0195217,0.12136463,6,1,88,4,7,8,2,2,,,2,7,0,2,
"ESS6e02_4",6,"2.4","01.12.2018",1022,"LT",1.8512878,1.9067136,0.12136463,6,1,6,4,6,7,2,3,,,2,4,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",1023,"LT",1.2341919,0.9214252,0.12136463,5,1,88,3,2,7,2,5,,,2,2,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",1024,"LT",0.61709595,0.6355712,0.12136463,5,2,6,2,4,10,1,5,,,2,5,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1025,"LT",1.8512878,1.528114,0.12136463,5,1,7,3,6,5,1,5,,,2,5,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",1026,"LT",0.90828085,1.1705518,0.12136463,10,2,4,3,5,6,1,5,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1027,"LT",0.45414042,0.339053,0.12136463,10,2,4,3,7,5,1,7,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1028,"LT",0.45414042,0.34695008,0.12136463,10,2,5,3,5,7,1,8,,,2,7,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1029,"LT",0.3871776,0.35044828,0.12136463,88,1,1,3,2,2,2,7,,,2,88,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1030,"LT",0.3871776,0.6323663,0.12136463,88,1,88,4,3,88,2,3,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",1031,"LT",0.5818481,0.7498598,0.12136463,3,1,1,3,4,3,1,3,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",1032,"LT",0.29092404,0.4751581,0.12136463,10,1,88,4,3,88,2,2,,,2,1,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",1033,"LT",0.45414042,0.46773696,0.12136463,88,1,88,3,4,88,1,88,,,2,88,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1034,"LT",0.45414042,0.5852759,0.12136463,10,1,1,3,2,2,1,88,,,2,4,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1035,"LT",0.58218855,0.6096747,0.12136463,5,2,5,4,5,3,2,88,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1036,"LT",0.58218855,0.5996187,0.12136463,8,2,5,3,5,3,1,5,,,2,88,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",1037,"LT",0.7917249,1.1096251,0.12136463,6,1,88,3,8,5,2,6,,,2,88,6,1,
"ESS6e02_4",6,"2.4","01.12.2018",1038,"LT",0.7917249,0.6048548,0.12136463,8,1,88,4,8,5,2,5,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1039,"LT",2.9706228,2.217951,0.12136463,4,2,4,2,8,5,2,5,,,2,6,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",1040,"LT",0.99020755,1.6172783,0.12136463,88,1,5,2,5,5,2,1,,,2,1,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",1041,"LT",2.9706228,2.4304311,0.12136463,6,1,88,4,6,5,2,5,,,2,88,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1042,"LT",1.9804151,2.4642131,0.12136463,3,2,5,2,7,10,2,1,,,1,7,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",1043,"LT",1.9804151,2.0120115,0.12136463,0,1,88,3,3,2,2,2,,,2,88,2,1,
"ESS6e02_4",6,"2.4","01.12.2018",1044,"LT",0.99020755,1.3878042,0.12136463,4,1,4,2,5,7,2,2,,,1,7,3,1,
"ESS6e02_4",6,"2.4","01.12.2018",1045,"LT",4,4.0147753,0.12136463,2,1,88,3,7,5,2,3,,,2,5,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1046,"LT",1.0073059,1.0548625,0.12136463,10,2,5,3,4,8,1,8,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1047,"LT",1.0073059,1.0548625,0.12136463,10,2,4,3,2,5,1,7,,,2,6,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1048,"LT",0.99380076,1.0407199,0.12136463,3,2,5,3,0,2,1,2,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1049,"LT",0.99380076,1.0407199,0.12136463,8,2,5,3,5,9,1,5,,,2,4,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1050,"LT",0.99380076,1.0407199,0.12136463,5,2,5,4,8,8,1,7,,,2,7,2,2,
"ESS6e02_4",6,"2.4","01.12.2018",1051,"LT",0.9061975,0.7480053,0.12136463,9,2,7,3,9,7,1,10,,,2,5,7,2,
"ESS6e02_4",6,"2.4","01.12.2018",1052,"LT",0.45309874,0.3700375,0.12136463,7,1,5,2,7,7,2,6,,,2,6,7,1,
"ESS6e02_4",6,"2.4","01.12.2018",1053,"LT",0.45309874,0.33827528,0.12136463,5,1,2,8,6,3,1,9,,,2,1,9,2,
"ESS6e02_4",6,"2.4","01.12.2018",1054,"LT",1.3592962,1.9050925,0.12136463,8,2,2,2,8,5,1,8,,,2,7,0,1,
"ESS6e02_4",6,"2.4","01.12.2018",1055,"LT",0.45309874,0.37400264,0.12136463,8,1,88,4,8,6,2,8,,,2,88,4,2,
"ESS6e02_4",6,"2.4","01.12.2018",1056,"LT",0.9061975,1.1678668,0.12136463,9,1,1,2,8,7,1,7,,,2,1,10,2,
"ESS6e02_4",6,"2.4","01.12.2018",1057,"LT",0.9061975,0.7480053,0.12136463,8,1,88,4,8,2,2,8,,,2,7,1,2,
"ESS6e02_4",6,"2.4","01.12.2018",1058,"LT",0.45309874,0.34615427,0.12136463,7,1,9,2,6,3,1,7,,,1,6,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",1059,"LT",1.3592962,1.0148258,0.12136463,8,1,9,3,8,3,1,8,,,2,88,8,2,
"ESS6e02_4",6,"2.4","01.12.2018",1060,"LT",0.9061975,0.7480053,0.12136463,8,1,7,4,9,5,2,7,,,2,7,6,2,
"ESS6e02_4",6,"2.4","01.12.2018",1061,"LT",0.45309874,0.37400264,0.12136463,1,1,9,3,4,8,1,9,,,2,7,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1062,"LT",0.9061975,0.9489807,0.12136463,1,2,88,4,3,7,2,9,,,2,7,5,2,
"ESS6e02_4",6,"2.4","01.12.2018",1063,"LT",0.45309874,0.47449034,0.12136463,1,2,88,4,3,6,2,8,,,2,7,3,2,
